user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental,subscriber_id,subscriber_name,subscriber_tier,avg_daily_rate,commission_rate,mobile_optimized,p_conversion_ground_truth
mobile,iOS,Chrome,"43.2931,-103.7827","37.337,-108.5005",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Samsung Internet,"41.0159,-108.3052","43.9971,-127.176",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Samsung Internet,"41.0159,-108.3052","43.9971,-127.176",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Samsung Internet,"41.0159,-108.3052","43.9971,-127.176",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Samsung Internet,"41.0159,-108.3052","43.9971,-127.176",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Samsung Internet,"41.0159,-108.3052","43.9971,-127.176",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,Windows,Edge,"35.3986,-109.4557","26.4365,-95.2491",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Edge,"35.3986,-109.4557","26.4365,-95.2491",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Edge,"35.3986,-109.4557","26.4365,-95.2491",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Edge,"35.3986,-109.4557","26.4365,-95.2491",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Edge,"35.3986,-109.4557","26.4365,-95.2491",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"43.9767,-77.1404","55.6838,-82.7902",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"43.9767,-77.1404","55.6838,-82.7902",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"43.9767,-77.1404","55.6838,-82.7902",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"43.9767,-77.1404","55.6838,-82.7902",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"43.9767,-77.1404","55.6838,-82.7902",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"40.2408,-78.9787","28.688,-73.734",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"40.2408,-78.9787","28.688,-73.734",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"40.2408,-78.9787","28.688,-73.734",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"40.2408,-78.9787","28.688,-73.734",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"40.2408,-78.9787","28.688,-73.734",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"47.401,-97.9713","32.5161,-89.3754",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"47.401,-97.9713","32.5161,-89.3754",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"47.401,-97.9713","32.5161,-89.3754",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"47.401,-97.9713","32.5161,-89.3754",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"47.401,-97.9713","32.5161,-89.3754",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Chrome,"45.4507,-113.3798","45.5109,-116.186",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
mobile,Android,Chrome,"45.4507,-113.3798","45.5109,-116.186",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
mobile,Android,Chrome,"45.4507,-113.3798","45.5109,-116.186",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.01798620996209156
mobile,Android,Chrome,"45.4507,-113.3798","45.5109,-116.186",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
mobile,Android,Chrome,"45.4507,-113.3798","45.5109,-116.186",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.01798620996209156
tablet,Android,Chrome,"31.3203,-100.8874","33.8141,-108.6297",0.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
tablet,Android,Chrome,"31.3203,-100.8874","33.8141,-108.6297",0.0,0,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
tablet,Android,Chrome,"31.3203,-100.8874","33.8141,-108.6297",0.0,0,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
tablet,Android,Chrome,"31.3203,-100.8874","33.8141,-108.6297",0.0,0,,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
tablet,Android,Chrome,"31.3203,-100.8874","33.8141,-108.6297",0.0,0,,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,iOS,UNKNOWN_BROWSER,"31.786,-89.0328","34.155,-70.5443",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"31.786,-89.0328","34.155,-70.5443",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"31.786,-89.0328","34.155,-70.5443",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,UNKNOWN_BROWSER,"31.786,-89.0328","34.155,-70.5443",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"31.786,-89.0328","34.155,-70.5443",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Samsung Internet,"28.1339,-97.2798","14.7693,-78.7003",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Samsung Internet,"28.1339,-97.2798","14.7693,-78.7003",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Samsung Internet,"28.1339,-97.2798","14.7693,-78.7003",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Samsung Internet,"28.1339,-97.2798","14.7693,-78.7003",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Samsung Internet,"28.1339,-97.2798","14.7693,-78.7003",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,Windows,Edge,"33.4241,-80.9905","27.8454,-89.413",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Edge,"33.4241,-80.9905","27.8454,-89.413",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Edge,"33.4241,-80.9905","27.8454,-89.413",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Edge,"33.4241,-80.9905","27.8454,-89.413",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Edge,"33.4241,-80.9905","27.8454,-89.413",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,,"49.9886,-70.1189","49.9646,-70.9339",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,,"49.9886,-70.1189","49.9646,-70.9339",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,,"49.9886,-70.1189","49.9646,-70.9339",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,,"49.9886,-70.1189","49.9646,-70.9339",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,,"49.9886,-70.1189","49.9646,-70.9339",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Samsung Internet,"35.1438,-110.4434","26.6412,-91.5296",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"35.1438,-110.4434","26.6412,-91.5296",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"35.1438,-110.4434","26.6412,-91.5296",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"35.1438,-110.4434","26.6412,-91.5296",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"35.1438,-110.4434","26.6412,-91.5296",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Samsung Internet,"30.5122,-97.0175","41.691,-116.8228",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"30.5122,-97.0175","41.691,-116.8228",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"30.5122,-97.0175","41.691,-116.8228",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"30.5122,-97.0175","41.691,-116.8228",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"30.5122,-97.0175","41.691,-116.8228",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Samsung Internet,"44.0621,-98.4508","31.6754,-101.9437",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"44.0621,-98.4508","31.6754,-101.9437",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"44.0621,-98.4508","31.6754,-101.9437",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"44.0621,-98.4508","31.6754,-101.9437",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"44.0621,-98.4508","31.6754,-101.9437",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Samsung Internet,"38.5618,-104.7754","38.1833,-120.7571",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Samsung Internet,"38.5618,-104.7754","38.1833,-120.7571",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Samsung Internet,"38.5618,-104.7754","38.1833,-120.7571",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Samsung Internet,"38.5618,-104.7754","38.1833,-120.7571",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Samsung Internet,"38.5618,-104.7754","38.1833,-120.7571",1.0,1,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Chrome,"28.74,-110.0952","34.4825,-109.7289",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,Android,Chrome,"28.74,-110.0952","34.4825,-109.7289",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,Android,Chrome,"28.74,-110.0952","34.4825,-109.7289",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,Android,Chrome,"28.74,-110.0952","34.4825,-109.7289",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,Android,Chrome,"28.74,-110.0952","34.4825,-109.7289",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Samsung Internet,"34.5172,-116.7154","27.3697,-135.7286",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"34.5172,-116.7154","27.3697,-135.7286",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"34.5172,-116.7154","27.3697,-135.7286",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"34.5172,-116.7154","27.3697,-135.7286",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"34.5172,-116.7154","27.3697,-135.7286",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
tablet,Android,Chrome,"35.3617,-75.644","39.0889,-79.3681",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.025332703226871745
tablet,Android,Chrome,"35.3617,-75.644","39.0889,-79.3681",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.025332703226871745
tablet,Android,Chrome,"35.3617,-75.644","39.0889,-79.3681",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.025332703226871745
tablet,Android,Chrome,"35.3617,-75.644","39.0889,-79.3681",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.025332703226871745
tablet,Android,Chrome,"35.3617,-75.644","39.0889,-79.3681",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.025332703226871745
mobile,iOS,Safari,"43.8457,-99.0076","53.7273,-110.1796",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"43.8457,-99.0076","53.7273,-110.1796",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"43.8457,-99.0076","53.7273,-110.1796",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"43.8457,-99.0076","53.7273,-110.1796",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"43.8457,-99.0076","53.7273,-110.1796",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Windows,Edge,"25.5168,-95.1552","16.2269,-93.8229",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Edge,"25.5168,-95.1552","16.2269,-93.8229",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Edge,"25.5168,-95.1552","16.2269,-93.8229",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Edge,"25.5168,-95.1552","16.2269,-93.8229",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Edge,"25.5168,-95.1552","16.2269,-93.8229",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Windows,Chrome,"31.7255,-74.1529","44.2421,-54.3132",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Chrome,"31.7255,-74.1529","44.2421,-54.3132",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Chrome,"31.7255,-74.1529","44.2421,-54.3132",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Chrome,"31.7255,-74.1529","44.2421,-54.3132",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Chrome,"31.7255,-74.1529","44.2421,-54.3132",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Safari,"37.9399,-81.1855","39.5467,-69.1641",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"37.9399,-81.1855","39.5467,-69.1641",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"37.9399,-81.1855","39.5467,-69.1641",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"37.9399,-81.1855","39.5467,-69.1641",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"37.9399,-81.1855","39.5467,-69.1641",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Windows,Firefox,"31.7212,-113.4749","25.6982,-99.6492",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
desktop,Windows,Firefox,"31.7212,-113.4749","25.6982,-99.6492",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
desktop,Windows,Firefox,"31.7212,-113.4749","25.6982,-99.6492",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.045217473483287515
desktop,Windows,Firefox,"31.7212,-113.4749","25.6982,-99.6492",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
desktop,Windows,Firefox,"31.7212,-113.4749","25.6982,-99.6492",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.045217473483287515
mobile,Android,Samsung Internet,"40.7109,-91.729","38.6366,-86.3184",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.060086650174007654
mobile,Android,Samsung Internet,"40.7109,-91.729","38.6366,-86.3184",1.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.060086650174007654
mobile,Android,Samsung Internet,"40.7109,-91.729","38.6366,-86.3184",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.027922573784073024
mobile,Android,Samsung Internet,"40.7109,-91.729","38.6366,-86.3184",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.060086650174007654
mobile,Android,Samsung Internet,"40.7109,-91.729","38.6366,-86.3184",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.027922573784073024
tablet,iOS,UNKNOWN_BROWSER,"37.0467,-97.8874","31.4125,-116.225",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,iOS,UNKNOWN_BROWSER,"37.0467,-97.8874","31.4125,-116.225",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,iOS,UNKNOWN_BROWSER,"37.0467,-97.8874","31.4125,-116.225",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,iOS,UNKNOWN_BROWSER,"37.0467,-97.8874","31.4125,-116.225",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,iOS,UNKNOWN_BROWSER,"37.0467,-97.8874","31.4125,-116.225",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"34.0428,-80.1394","40.7961,-91.8675",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"34.0428,-80.1394","40.7961,-91.8675",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"34.0428,-80.1394","40.7961,-91.8675",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"34.0428,-80.1394","40.7961,-91.8675",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"34.0428,-80.1394","40.7961,-91.8675",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"48.7302,-83.7884","57.6192,-66.7858",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"48.7302,-83.7884","57.6192,-66.7858",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"48.7302,-83.7884","57.6192,-66.7858",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"48.7302,-83.7884","57.6192,-66.7858",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"48.7302,-83.7884","57.6192,-66.7858",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"40.804,-85.4797","50.7921,-90.8352",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"40.804,-85.4797","50.7921,-90.8352",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"40.804,-85.4797","50.7921,-90.8352",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"40.804,-85.4797","50.7921,-90.8352",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"40.804,-85.4797","50.7921,-90.8352",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
tablet,iOS,Safari,"28.2485,-102.9728","42.8215,-118.8273",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,iOS,Safari,"28.2485,-102.9728","42.8215,-118.8273",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,iOS,Safari,"28.2485,-102.9728","42.8215,-118.8273",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,iOS,Safari,"28.2485,-102.9728","42.8215,-118.8273",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,iOS,Safari,"28.2485,-102.9728","42.8215,-118.8273",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"39.0023,-79.7518","47.7408,-71.6556",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,iOS,Chrome,"39.0023,-79.7518","47.7408,-71.6556",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,iOS,Chrome,"39.0023,-79.7518","47.7408,-71.6556",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,iOS,Chrome,"39.0023,-79.7518","47.7408,-71.6556",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,iOS,Chrome,"39.0023,-79.7518","47.7408,-71.6556",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
desktop,Linux,Chrome,"44.5183,-117.3804","47.5598,-125.4021",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.060086650174007654
desktop,Linux,Chrome,"44.5183,-117.3804","47.5598,-125.4021",1.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.060086650174007654
desktop,Linux,Chrome,"44.5183,-117.3804","47.5598,-125.4021",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.060086650174007654
desktop,Linux,Chrome,"44.5183,-117.3804","47.5598,-125.4021",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.060086650174007654
desktop,Linux,Chrome,"44.5183,-117.3804","47.5598,-125.4021",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.060086650174007654
mobile,Android,Chrome,"42.7122,-112.0188","37.8888,-121.2645",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.025332703226871745
mobile,Android,Chrome,"42.7122,-112.0188","37.8888,-121.2645",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.025332703226871745
mobile,Android,Chrome,"42.7122,-112.0188","37.8888,-121.2645",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.011543752483922297
mobile,Android,Chrome,"42.7122,-112.0188","37.8888,-121.2645",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.025332703226871745
mobile,Android,Chrome,"42.7122,-112.0188","37.8888,-121.2645",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.011543752483922297
desktop,macOS,Firefox,"29.3022,-103.2188","30.6401,-83.2997",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Firefox,"29.3022,-103.2188","30.6401,-83.2997",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Firefox,"29.3022,-103.2188","30.6401,-83.2997",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Firefox,"29.3022,-103.2188","30.6401,-83.2997",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Firefox,"29.3022,-103.2188","30.6401,-83.2997",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
